"rgi_id","o1region","o2region","glims_id","anlys_id","subm_id","src_date","cenlon","cenlat","utm_zone","area_km2","primeclass","conn_lvl","surge_type","term_type","glac_name","is_rgi6","termlon","termlat","zmin_m","zmax_m","zmed_m","zmean_m","slope_deg","aspect_deg","aspect_sec","dem_source","lmax_m"
"RGI2000-v7.0-G-01-04082","01","01-02","G207788E62649N",396390,624,"2010-09-12T00:00:00",-152.21546249323922,62.647442999999996,5,1.129607692126413,0,0,0,9,"",1,-152.1969657186919,62.65230935998109,1341.4236,1707.1943,1535.557,1531.7642,16.474546,92.88566,3,"COPDEM30",1615
"RGI2000-v7.0-G-01-04083","01","01-02","G207808E62667N",396416,624,"2010-09-12T00:00:00",-152.1922076740057,62.66652,5,0.073510908074627,0,0,0,9,"",1,-152.19318713268726,62.66821010841911,2010.3231,2194.551,2143.1304,2130.3726,29.742125,320.03174209594727,8,"COPDEM30",360
"RGI2000-v7.0-G-01-04084","01","01-02","G207939E62675N",396434,624,"2010-09-12T00:00:00",-152.16888728266036,62.665155,5,0.365444500604393,0,0,0,9,"",1,-152.17240455104744,62.66106506375032,1362.2358,1742.7915,1472.1028,1480.1824,19.361906,233.1791839599609,6,"COPDEM30",947
"RGI2000-v7.0-G-01-04085","01","01-02","G207867E62667N",396454,624,"2010-09-12T00:00:00",-152.127469415201,62.6673315,5,1.493261181018593,0,0,0,9,"",1,-152.10657928465517,62.665232310439,942.91693,1733.6976,1263.5514,1255.3201,24.24591,49.233906,2,"COPDEM30",2492
"RGI2000-v7.0-G-01-04086","01","01-02","G207506E62618N",396048,624,"2010-09-12T00:00:00",-152.4658712321223,62.617509,5,3.159631776703666,0,0,0,9,"",1,-152.5231750081778,62.63434868073534,904.7374,1983.9528,1381.9474,1371.8527,20.778355,324.7953186035156,8,"COPDEM30",4445
"RGI2000-v7.0-G-01-04087","01","01-02","G207482E62600N",395986,624,"2010-09-12T00:00:00",-152.51693645550105,62.602879,5,1.829579100421304,0,0,0,9,"",1,-152.53292141632124,62.61768770371744,1079.2295,1931.1686,1467.5974,1439.2803,19.654179,323.7056694030762,8,"COPDEM30",3645
"RGI2000-v7.0-G-01-04088","01","01-02","G207456E62606N",395928,624,"2010-09-12T00:00:00",-152.54244106657222,62.607678,5,0.235098731200606,0,0,0,9,"",1,-152.55228507530222,62.61207213727078,1214.8794,1682.948,1494.8652,1461.5205,27.348213,315.3268699645996,8,"COPDEM30",1182
"RGI2000-v7.0-G-01-04089","01","01-02","G207448E62595N",395916,624,"2010-09-12T00:00:00",-152.5423558810132,62.595203999999995,5,1.224883297242485,0,0,0,9,"",1,-152.57924532470213,62.601304232861615,801.125,1956.458,1531.262,1466.8783,25.931856,314.11379623413086,8,"COPDEM30",2687
"RGI2000-v7.0-G-01-04090","01","01-02","G207477E62587N",395974,624,"2010-09-12T00:00:00",-152.5210979163214,62.587948999999995,5,0.094592319963174,0,0,0,9,"",1,-152.5237756351141,62.58582347177671,1550.2137,1763.3812,1676.778,1668.1118,29.891537,242.2752227783203,6,"COPDEM30",499
"RGI2000-v7.0-G-01-04091","01","01-02","G207479E62583N",395978,624,"2010-09-12T00:00:00",-152.51909377238803,62.583549000000005,5,0.277946436101258,0,0,0,9,"",1,-152.53062446512337,62.58112568796887,1219.8088,1754.0547,1458.0143,1464.0863,31.943325,270.26939392089844,7,"COPDEM30",1168
"RGI2000-v7.0-G-01-04092","01","01-02","G207478E62578N",395973,624,"2010-09-12T00:00:00",-152.52432526942493,62.5785475,5,0.172263954269052,0,0,0,9,"",1,-152.5284111490846,62.57937046266847,1298.4984,1645.2793,1454.5116,1462.3696,27.414068,293.0984344482422,8,"COPDEM30",787
"RGI2000-v7.0-G-01-04093","01","01-02","G207469E62571N",395955,624,"2010-09-12T00:00:00",-152.530926347878,62.5716125,5,0.194359379050524,0,0,0,9,"",1,-152.5373433269562,62.57402294076244,1109.6007,1443.717,1289.8192,1284.3136,30.204853,347.5413513183594,1,"COPDEM30",833
"RGI2000-v7.0-G-01-04094","01","01-02","G207462E62566N",395941,624,"2010-09-12T00:00:00",-152.5404609837674,62.5661815,5,0.363116727131041,0,0,0,9,"",1,-152.5403038023827,62.56995081085582,1134.0776,1731.189,1418.7722,1432.2522,31.344143,325.368709564209,8,"COPDEM30",1070
"RGI2000-v7.0-G-01-04095","01","01-02","G207499E62582N",396026,624,"2010-09-12T00:00:00",-152.50039361282052,62.582627,5,0.364337890016299,0,0,0,9,"",1,-152.49883729016582,62.57852372582406,1334.5581,1728.8545,1470.1749,1491.5286,22.64356,192.0059509277344,5,"COPDEM30",980
"RGI2000-v7.0-G-01-04096","01","01-02","G207512E62591N",396057,624,"2010-09-12T00:00:00",-152.48673267796417,62.5804055,5,0.152489500936021,0,0,0,9,"",1,-152.4829104328422,62.583262729515965,1364.3833,1557.7968,1469.2783,1465.3969,19.333534,20.041069,1,"COPDEM30",713
"RGI2000-v7.0-G-01-04097","01","01-02","G207512E62591N",396057,624,"2010-09-12T00:00:00",-152.496527765625,62.592310499999996,5,0.555253315633247,0,0,0,9,"",1,-152.48288894108532,62.589711777982046,1443.6163,1969.5974,1674.7101,1666.544,23.439331,98.727425,3,"COPDEM30",1147
"RGI2000-v7.0-G-01-04098","01","01-02","G207348E62591N",395733,624,"2010-09-12T00:00:00",-152.64728964641557,62.592664,5,0.48922716667092,0,0,0,9,"",1,-152.6481255123237,62.59861077321181,926.84265,1732.8167,1341.6644,1343.4248,31.645546,345.548789024353,1,"COPDEM30",1331
"RGI2000-v7.0-G-01-04099","01","01-02","G207342E62591N",395722,624,"2010-09-12T00:00:00",-152.657279610687,62.5914505,5,0.326463196269424,0,0,0,9,"",1,-152.6586820767403,62.595599872661424,1047.2819,1573.1875,1368.7329,1347.0175,28.239273,347.2719478607178,1,"COPDEM30",936
"RGI2000-v7.0-G-01-04100","01","01-02","G207336E62584N",395714,624,"2010-09-12T00:00:00",-152.6617077890075,62.584326000000004,5,0.955633594044894,0,0,0,9,"",1,-152.6783367909475,62.589851716403096,974.07336,1660.3405,1403.526,1366.1625,21.262423,281.2011108398437,7,"COPDEM30",1780
"RGI2000-v7.0-G-01-04101","01","01-02","G207295E62604N",395664,624,"2010-09-12T00:00:00",-152.70431455438597,62.60383,5,0.194657477909971,0,0,0,9,"",1,-152.69866891377657,62.60525573037351,1392.6322,1628.9938,1522.302,1514.4869,28.666685,0.9501721,1,"COPDEM30",429
"RGI2000-v7.0-G-01-04102","01","01-02","G207282E62611N",395643,624,"2010-09-12T00:00:00",-152.7191348256424,62.610663,5,0.368522933418181,0,0,0,9,"",1,-152.72275798118696,62.61475962686155,1353.2052,1817.1763,1658.5541,1635.1959,31.019894,332.98851013183594,8,"COPDEM30",911
"RGI2000-v7.0-G-01-04103","01","01-02","G207269E62609N",395628,624,"2010-09-12T00:00:00",-152.73150489658633,62.609993,5,0.155641532419169,0,0,0,9,"",1,-152.73188132413222,62.61233419889468,1404.4982,1710.8159,1576.7542,1576.6272,29.262434,356.3017008304596,1,"COPDEM30",567
"RGI2000-v7.0-G-01-04104","01","01-02","G207239E62602N",395599,624,"2010-09-12T00:00:00",-152.7453784807692,62.6075055,5,0.257526153179459,0,0,0,9,"",1,-152.74743954330847,62.61151369364467,1321.2659,1695.737,1555.4316,1548.9072,25.507671,301.85295486450195,8,"COPDEM30",824
"RGI2000-v7.0-G-01-04105","01","01-02","G207239E62602N",395599,624,"2010-09-12T00:00:00",-152.7589751437995,62.602872000000005,5,0.903724093209973,0,0,0,9,"",1,-152.75909386429475,62.61043157782269,1158.8942,1712.2257,1428.4084,1429.8525,22.960077,334.16104316711426,8,"COPDEM30",1963
"RGI2000-v7.0-G-01-04106","01","01-02","G207219E62605N",395582,624,"2010-09-12T00:00:00",-152.78006536844745,62.605247500000004,5,0.069930910170623,0,0,0,9,"",1,-152.78334472072345,62.606591857439994,1459.6511,1667.0862,1545.6526,1547.0636,27.649092,304.82669830322266,8,"COPDEM30",474
"RGI2000-v7.0-G-01-04107","01","01-02","G207195E62597N",395576,624,"2010-09-12T00:00:00",-152.7877870378788,62.598879999999994,5,1.556620519944633,0,0,0,9,"",1,-152.8076564660241,62.605804498129,1034.3795,1828.651,1396.6237,1401.9513,23.951807,330.36530685424805,8,"COPDEM30",2314
"RGI2000-v7.0-G-01-04108","01","01-02","G207218E62594N",395581,624,"2010-09-12T00:00:00",-152.781685562974,62.5936395,5,0.095774819730057,0,0,0,9,"",1,-152.78644864466108,62.593390126689386,1670.3213,1852.9636,1788.851,1774.6799,25.102488,273.20194244384766,7,"COPDEM30",362
"RGI2000-v7.0-G-01-04109","01","01-02","G207180E62594N",395549,624,"2010-09-12T00:00:00",-152.8198328313891,62.593128,5,0.233787237784647,0,0,0,9,"",1,-152.81504045085228,62.59586262044856,1356.375,1825.1322,1488.4586,1502.0526,26.118643,358.2819344997406,1,"COPDEM30",816
"RGI2000-v7.0-G-01-04110","01","01-02","G207174E62593N",395538,624,"2010-09-12T00:00:00",-152.83246089583332,62.593554499999996,5,0.377353031788889,0,0,0,9,"",1,-152.8406597835778,62.59333860861343,1125.3774,1789.8597,1380.1072,1390.5397,28.052807,293.43426513671875,8,"COPDEM30",1327
"RGI2000-v7.0-G-01-04111","01","01-02","G207167E62587N",395529,624,"2010-09-12T00:00:00",-152.8316464136006,62.587210999999996,5,0.131471823121781,0,0,0,9,"",1,-152.83785623946775,62.58485563959638,1185.2826,1464.5409,1357.332,1345.4624,27.823906,242.89354705810547,6,"COPDEM30",692
"RGI2000-v7.0-G-01-04112","01","01-02","G207160E62567N",395516,624,"2010-09-12T00:00:00",-152.83902142957746,62.567655,5,0.449661635418906,0,0,0,9,"",1,-152.8396038792473,62.57111365981701,1369.6129,1764.4663,1553.2375,1560.9065,27.802557,326.5295867919922,8,"COPDEM30",871
"RGI2000-v7.0-G-01-04113","01","01-02","G207185E62572N",395553,624,"2010-09-12T00:00:00",-152.82108056752134,62.5646335,5,6.862511869375763,0,0,0,9,"",1,-152.7359180962036,62.578477867071044,766.3284,2015.8208,1377.2651,1340.4833,17.007154,357.0642306804657,1,"COPDEM30",6520
"RGI2000-v7.0-G-01-04114","01","01-02","G207200E62561N",395564,624,"2010-09-12T00:00:00",-152.80053662425746,62.561585,5,0.283456864395393,0,0,0,9,"",1,-152.7879520513035,62.56346331640246,1393.3358,2040.6399,1723.0286,1728.1201,29.994955,64.25461,2,"COPDEM30",1224
"RGI2000-v7.0-G-01-04115","01","01-02","G207189E62554N",395558,624,"2010-09-12T00:00:00",-152.81000675577098,62.553585999999996,5,0.120632297956897,0,0,0,9,"",1,-152.80985315096714,62.55110232615153,1451.803,1707.7719,1579.9764,1580.1233,25.602127,168.40854,5,"COPDEM30",683
"RGI2000-v7.0-G-01-04116","01","01-02","G207209E62546N",395575,624,"2010-09-12T00:00:00",-152.79186107485032,62.5461725,5,0.277037501521326,0,0,0,9,"",1,-152.799777253282,62.5453562016928,1255.4723,1669.5139,1471.5833,1463.3136,28.951979,298.4380187988281,8,"COPDEM30",791
"RGI2000-v7.0-G-01-04117","01","01-02","G207227E62542N",395591,624,"2010-09-12T00:00:00",-152.7728448514676,62.5425555,5,0.132984081676524,0,0,0,9,"",1,-152.77247032401414,62.540080023384064,1456.9723,1591.7039,1495.426,1498.9417,16.54598,175.47987,5,"COPDEM30",653
"RGI2000-v7.0-G-01-04118","01","01-02","G207273E62549N",395633,624,"2010-09-12T00:00:00",-152.7242045176856,62.549375999999995,5,0.655542158362315,0,0,0,9,"",1,-152.72594143427023,62.55361799896939,1249.5271,1566.1995,1414.9854,1420.4327,16.80772,350.26087474823,1,"COPDEM30",1205
"RGI2000-v7.0-G-01-04119","01","01-02","G207289E62549N",395655,624,"2010-09-12T00:00:00",-152.71162718310842,62.549272,5,0.433874579674055,0,0,0,9,"",1,-152.70301393862638,62.5531338622636,1186.745,1536.2502,1388.189,1370.4196,19.908356,12.613693,1,"COPDEM30",1203
"RGI2000-v7.0-G-01-04120","01","01-02","G207251E62565N",395613,624,"2010-09-12T00:00:00",-152.74860376485148,62.565624,5,0.305171999422759,0,0,0,9,"",1,-152.7502718781633,62.57114644860332,1058.977,1486.0968,1284.7975,1278.3219,23.502,321.7477722167969,8,"COPDEM30",1232
"RGI2000-v7.0-G-01-04121","01","01-02","G207340E62545N",395719,624,"2010-09-12T00:00:00",-152.6600389366959,62.545277999999996,5,0.195138063758824,0,0,0,9,"",1,-152.66597031839387,62.54568056774823,1259.4696,1477.118,1350.48,1361.2435,18.085493,320.83184814453125,8,"COPDEM30",757
"RGI2000-v7.0-G-01-04122","01","01-02","G207367E62544N",395747,624,"2010-09-12T00:00:00",-152.6321679442764,62.544218,5,0.123322887915561,0,0,0,9,"",1,-152.6326435065264,62.546305588189504,1314.691,1480.2445,1377.5913,1378.1284,22.020685,326.4955101013184,8,"COPDEM30",354
"RGI2000-v7.0-G-01-04123","01","01-02","G207322E62619N",395690,624,"2010-09-12T00:00:00",-152.6779478878205,62.6194895,5,0.028057429801083,0,0,0,9,"",1,-152.676377209342,62.620274133678215,1512.8164,1612.5728,1572.0496,1569.0135,27.567677,38.206062,2,"COPDEM30",211
"RGI2000-v7.0-G-01-04124","01","01-02","G207294E62614N",395662,624,"2010-09-12T00:00:00",-152.70616812447787,62.614612,5,0.299425317355253,0,0,0,9,"",1,-152.71382130284093,62.61609560952345,1440.377,1779.5712,1614.4001,1616.7368,28.403946,330.16053771972656,8,"COPDEM30",638
"RGI2000-v7.0-G-01-04125","01","01-02","G207309E62635N",395676,624,"2010-09-12T00:00:00",-152.69057790818712,62.635213500000006,5,0.05731329301251,0,0,0,9,"",1,-152.68812824972048,62.635688623296986,1663.5448,1800.1912,1735.2212,1732.3188,27.108727,79.02597,3,"COPDEM30",293
"RGI2000-v7.0-G-01-04126","01","01-02","G207301E62650N",395671,624,"2010-09-12T00:00:00",-152.70979829367064,62.649591,5,1.282535807101589,0,0,0,9,"",1,-152.67765968945022,62.657974328490305,1250.1134,1925.3237,1544.3467,1540.1687,19.152098,359.9477760605514,1,"COPDEM30",3095
"RGI2000-v7.0-G-01-04127","01","01-02","G207357E62677N",395738,624,"2010-09-12T00:00:00",-152.64025527542373,62.6775515,5,0.448452000398318,0,0,0,9,"",1,-152.64576393321542,62.6807903739745,1439.0098,1922.8492,1634.6167,1653.0768,33.575836,353.78603506088257,1,"COPDEM30",967
"RGI2000-v7.0-G-01-04128","01","01-02","G207369E62681N",395750,624,"2010-09-12T00:00:00",-152.63040049750362,62.6810145,5,0.089103991367555,0,0,0,9,"",1,-152.6327171742757,62.682744833801394,1529.7758,1729.3885,1625.0786,1624.1068,25.823465,341.77760314941406,1,"COPDEM30",457
"RGI2000-v7.0-G-01-04129","01","01-02","G207395E62668N",395795,624,"2010-09-12T00:00:00",-152.60439779672225,62.668634,5,0.279425967148904,0,0,0,9,"",1,-152.60344324229806,62.673465307543154,1423.476,1784.2003,1584.1875,1587.8339,20.72703,359.04200154542923,1,"COPDEM30",1065
"RGI2000-v7.0-G-01-04130","01","01-02","G207403E62666N",395814,624,"2010-09-12T00:00:00",-152.59277357450452,62.666326,5,0.72858290892269,0,0,0,9,"",1,-152.59114953904938,62.6730777409849,1245.3818,1851.0441,1608.0953,1591.1063,22.67099,359.86389078199863,1,"COPDEM30",1531
"RGI2000-v7.0-G-01-04131","01","01-02","G207397E62658N",395798,624,"2010-09-12T00:00:00",-152.60103531034483,62.658950000000004,5,0.087544317213257,0,0,0,9,"",1,-152.6078556001238,62.657676832564455,1504.3555,1776.6807,1643.6602,1642.6863,28.413477,262.2843475341797,7,"COPDEM30",590
"RGI2000-v7.0-G-01-04132","01","01-02","G207419E62652N",395849,624,"2010-09-12T00:00:00",-152.5821254466888,62.65321,5,0.325045252724928,0,0,0,9,"",1,-152.5873904177392,62.65498490749557,1501.8282,1756.3275,1621.2196,1624.7728,19.512993,275.7304077148437,7,"COPDEM30",1097
"RGI2000-v7.0-G-01-04133","01","01-02","G207432E62655N",395888,624,"2010-09-12T00:00:00",-152.56693626976977,62.656155999999996,5,0.140722073808256,0,0,0,9,"",1,-152.56808214624579,62.65932418224407,1517.6024,1840.739,1716.3601,1706.506,25.048944,359.83945985138416,1,"COPDEM30",731
"RGI2000-v7.0-G-01-04134","01","01-02","G207486E62679N",395997,624,"2010-09-12T00:00:00",-152.51305929872615,62.679554,5,0.155184887397577,0,0,0,9,"",1,-152.5165838222097,62.68265717791176,1584.347,1847.9513,1710.3817,1711.4259,21.983643,343.302303314209,1,"COPDEM30",767
"RGI2000-v7.0-G-01-04135","01","01-02","G207489E62686N",396002,624,"2010-09-12T00:00:00",-152.50637451086956,62.685055,5,0.365812061207585,0,0,0,9,"",1,-152.5221763256976,62.68729818133351,1475.6201,1992.187,1772.8225,1753.7777,22.840687,300.26868057250977,8,"COPDEM30",1415
"RGI2000-v7.0-G-01-04136","01","01-02","G207478E62695N",395975,624,"2010-09-12T00:00:00",-152.5219775988947,62.695330999999996,5,0.04301821226063,0,0,0,9,"",1,-152.5217598304016,62.69672699560015,1567.7998,1774.5526,1643.1853,1653.0917,33.088238,2.604012,1,"COPDEM30",340
"RGI2000-v7.0-G-01-04137","01","01-02","G207470E62696N",395958,624,"2010-09-12T00:00:00",-152.52914321146616,62.6961225,5,0.133354406648162,0,0,0,9,"",1,-152.5307541598732,62.69829695192753,1509.0293,1674.6594,1594.1025,1592.5303,20.979525,358.2791690826416,1,"COPDEM30",500
"RGI2000-v7.0-G-01-04138","01","01-02","G207451E62698N",395919,624,"2010-09-12T00:00:00",-152.54727452173913,62.6980555,5,0.122144089498515,0,0,0,9,"",1,-152.54893760555163,62.700571893805986,1618.0919,1945.633,1781.6333,1784.8944,30.15079,24.347748,2,"COPDEM30",581
"RGI2000-v7.0-G-01-04139","01","01-02","G207194E62624N",395562,624,"2010-09-12T00:00:00",-152.80566560803325,62.6250785,5,0.111615653853858,0,0,0,9,"",1,-152.80460235276814,62.62751736476377,1357.881,1600.0978,1516.2507,1502.5198,26.729374,354.03431367874146,1,"COPDEM30",602
"RGI2000-v7.0-G-01-04140","01","01-02","G207153E62614N",395506,624,"2010-09-12T00:00:00",-152.8468417379845,62.6148875,5,0.096979411085706,0,0,0,9,"",1,-152.84270527421134,62.61664606633682,1391.9978,1632.4015,1528.835,1525.2062,23.975616,19.411516,1,"COPDEM30",503
"RGI2000-v7.0-G-01-04141","01","01-02","G207120E62620N",395475,624,"2010-09-12T00:00:00",-152.87854320669823,62.620573,5,0.084717102720955,0,0,0,9,"",1,-152.87446389418062,62.622653967222,1591.425,1984.5616,1742.9968,1759.6565,33.966953,14.00001,1,"COPDEM30",719
"RGI2000-v7.0-G-01-04142","01","01-02","G207066E62597N",395373,624,"2010-09-12T00:00:00",-152.93467312755416,62.597676,5,0.169034624636434,0,0,0,9,"",1,-152.9402000586308,62.60007228689443,1564.4999,1908.5444,1725.2157,1731.9409,26.604136,300.55774688720703,8,"COPDEM30",792
"RGI2000-v7.0-G-01-04143","01","01-02","G207049E62597N",395342,624,"2010-09-12T00:00:00",-152.95091442752715,62.597218,5,0.042089304487214,0,0,0,9,"",1,-152.94921455676456,62.59891379928633,1741.5642,1992.4854,1842.4723,1847.323,33.455723,21.025986,1,"COPDEM30",402
"RGI2000-v7.0-G-01-04144","01","01-02","G207042E62592N",395331,624,"2010-09-12T00:00:00",-152.95660085645932,62.592316999999994,5,0.11597020163474,0,0,0,9,"",1,-152.96109029877493,62.59422716315366,1637.3491,1830.6205,1727.8359,1727.9358,23.193901,313.2443084716797,8,"COPDEM30",537
"RGI2000-v7.0-G-01-04145","01","01-02","G206994E62575N",395255,624,"2010-09-12T00:00:00",-153.00649956248077,62.576004,5,0.155203685340718,0,0,0,9,"",1,-153.0065500538751,62.57852748381368,1691.6158,1910.3992,1791.2898,1797.5894,22.835068,346.78038597106934,1,"COPDEM30",627
"RGI2000-v7.0-G-01-04146","01","01-02","G206929E62586N",395135,624,"2010-09-12T00:00:00",-153.06966216883117,62.5865515,5,0.484650292841985,0,0,0,9,"",1,-153.0833286318392,62.59069411363349,1405.1049,1792.5485,1551.6483,1549.499,17.485044,328.8540687561035,8,"COPDEM30",1765
"RGI2000-v7.0-G-01-04147","01","01-02","G206903E62588N",395101,624,"2010-09-12T00:00:00",-153.09984357228916,62.589385,5,0.700159437011497,0,0,0,9,"",1,-153.09774650710696,62.5982536994205,1103.1554,1498.9059,1316.4851,1310.0397,12.660631,335.15844345092773,8,"COPDEM30",2430
"RGI2000-v7.0-G-01-04148","01","01-02","G207076E62483N",395391,624,"2010-09-12T00:00:00",-152.92091591820179,62.483534500000005,5,0.391595266536302,0,0,0,9,"",1,-152.91466591284848,62.48540921456451,1494.4487,1971.436,1742.0592,1741.5391,29.697039,48.221462,2,"COPDEM30",1091
"RGI2000-v7.0-G-01-04149","01","01-02","G207086E62479N",395410,624,"2010-09-12T00:00:00",-152.91367652058233,62.4800995,5,0.037976641092049,0,0,0,9,"",1,-152.91278419144322,62.4816856472382,1624.3916,1838.8036,1749.5337,1742.7994,30.176928,7.1391582,1,"COPDEM30",399
"RGI2000-v7.0-G-01-04150","01","01-02","G207093E62480N",395423,624,"2010-09-12T00:00:00",-152.90775461022363,62.479866,5,0.115804875998894,0,0,0,9,"",1,-152.90656985001664,62.482478175097086,1643.8436,1840.1499,1718.1198,1729.222,22.369263,347.2485589981079,1,"COPDEM30",656
"RGI2000-v7.0-G-01-04151","01","01-02","G206850E62256N",395014,624,"2010-09-12T00:00:00",-153.14955518373495,62.257248000000004,5,0.407898331933929,0,0,0,9,"",1,-153.14915993628532,62.262339564677056,1058.8723,1347.2745,1186.9438,1190.8978,13.116216,344.21156787872314,1,"COPDEM30",1370
"RGI2000-v7.0-G-01-04152","01","01-02","G206925E62242N",395129,624,"2010-09-12T00:00:00",-153.0749288976639,62.2422885,5,0.124050600456973,0,0,0,9,"",1,-153.07140010344202,62.24452397954869,1331.1362,1503.7792,1361.2344,1377.0961,16.002607,349.95466804504395,1,"COPDEM30",647
"RGI2000-v7.0-G-01-04153","01","01-02","G206952E62235N",395178,624,"2010-09-12T00:00:00",-153.04746667763158,62.2353985,5,0.17254557275463,0,0,0,9,"",1,-153.0471436523444,62.238933720605424,1136.6044,1296.046,1232.0402,1222.4788,12.39434,358.69978499412537,1,"COPDEM30",789
"RGI2000-v7.0-G-01-04154","01","01-02","G206978E62226N",395225,624,"2010-09-12T00:00:00",-153.02244735890508,62.226448500000004,5,0.167154385248919,0,0,0,9,"",1,-153.02043199776693,62.22959895033685,1175.5629,1396.4729,1277.6608,1273.2603,18.1423,354.1702213287353,1,"COPDEM30",717
"RGI2000-v7.0-G-01-04155","01","01-02","G207041E62076N",395329,624,"2010-09-12T00:00:00",-152.95931421927804,62.075689,5,0.0351112968843,0,0,0,9,"",1,-152.96160967649402,62.07623582224339,1432.5695,1517.5139,1461.4858,1464.9678,19.860432,297.67337799072266,8,"COPDEM30",266
"RGI2000-v7.0-G-01-04156","01","01-02","G207051E62067N",395348,624,"2010-09-12T00:00:00",-152.94841420071242,62.06955000000001,5,0.154780493884511,0,0,0,9,"",1,-152.9462330096033,62.07317477849923,1405.777,1779.3461,1576.3113,1568.6057,25.298931,329.33864402771,8,"COPDEM30",852
"RGI2000-v7.0-G-01-04157","01","01-02","G207062E62069N",395366,624,"2010-09-12T00:00:00",-152.9397625442478,62.068646,5,0.087048568447685,0,0,0,9,"",1,-152.93686774711858,62.07085753051484,1474.3103,1865.2925,1665.4158,1667.2424,42.365997,349.70488357543945,1,"COPDEM30",532
"RGI2000-v7.0-G-01-04158","01","01-02","G207080E62076N",395401,624,"2010-09-12T00:00:00",-152.92068451047214,62.076154,5,0.183835499722224,0,0,0,9,"",1,-152.9247359312871,62.07957470748009,1345.4856,1593.4357,1466.5067,1471.2333,20.81077,286.01686096191406,7,"COPDEM30",936
"RGI2000-v7.0-G-01-04159","01","01-02","G207094E62069N",395428,624,"2010-09-12T00:00:00",-152.9059291586487,62.069195,5,0.0371955517144,0,0,0,9,"",1,-152.90311619021202,62.070255504642155,1428.0219,1484.5355,1433.2361,1438.2354,13.549321,19.46626,1,"COPDEM30",352
"RGI2000-v7.0-G-01-04160","01","01-02","G207105E62054N",395450,624,"2010-09-12T00:00:00",-152.89472726573706,62.055426,5,0.269811732422947,0,0,0,9,"",1,-152.89140145099196,62.05878382650864,1211.3025,1635.319,1398.9495,1402.0485,26.644583,15.407182,1,"COPDEM30",846
"RGI2000-v7.0-G-01-04161","01","01-02","G207027E62010N",395307,624,"2010-09-12T00:00:00",-152.97403047482015,62.010083,5,0.172651127162543,0,0,0,9,"",1,-152.9771989595652,62.01202888566664,1318.4199,1614.6495,1460.6414,1459.0309,26.984499,315.51008224487305,8,"COPDEM30",561
"RGI2000-v7.0-G-01-04162","01","01-02","G207052E61959N",395346,624,"2010-09-12T00:00:00",-152.9435535412234,61.957372500000005,5,0.258414571943669,0,0,0,9,"",1,-152.95175372793713,61.959280415323384,1315.0853,1653.3083,1397.7303,1422.8318,21.488756,323.9120216369629,8,"COPDEM30",1051
"RGI2000-v7.0-G-01-04163","01","01-02","G207047E61940N",395339,624,"2010-09-12T00:00:00",-152.9523994090909,61.939803,5,0.208027604398392,0,0,0,9,"",1,-152.95398632165535,61.94196059118776,1348.8995,1555.6362,1451.1909,1449.8147,23.14441,324.2211685180664,8,"COPDEM30",516
"RGI2000-v7.0-G-01-04164","01","01-02","G207068E61936N",395384,624,"2010-09-12T00:00:00",-152.92929541288345,61.938961500000005,5,0.515900764506573,0,0,0,9,"",1,-152.92066972147416,61.94238848786923,1202.2814,1497.3445,1269.4528,1293.9056,20.818073,33.30691,2,"COPDEM30",1173
"RGI2000-v7.0-G-01-04165","01","01-02","G207062E61921N",395365,624,"2010-09-12T00:00:00",-152.93795941661472,61.9207955,5,0.242205811732167,0,0,0,9,"",1,-152.9413464848196,61.92394353368083,1338.2104,1626.7848,1525.9214,1513.139,22.620903,327.9063034057617,8,"COPDEM30",789
"RGI2000-v7.0-G-01-04166","01","01-02","G207068E61909N",395374,624,"2010-09-12T00:00:00",-152.9316409301912,61.909316000000004,5,0.675752827296472,0,0,0,9,"",1,-152.94324901196603,61.903520321933115,1300.9763,1609.0221,1418.1926,1419.7736,14.996284,208.1816864013672,6,"COPDEM30",1510
"RGI2000-v7.0-G-01-04167","01","01-02","G207035E61914N",395322,624,"2010-09-12T00:00:00",-152.96282144562807,61.9138215,5,0.185040757168004,0,0,0,9,"",1,-152.97060913440137,61.9158471059754,1564.4344,1782.7053,1698.2201,1693.2748,16.71563,304.7747917175293,8,"COPDEM30",765
"RGI2000-v7.0-G-01-04168","01","01-02","G207027E61911N",395312,624,"2010-09-12T00:00:00",-152.9715134846942,61.9104775,5,0.160717568750266,0,0,0,9,"",1,-152.9729328889413,61.912274037483165,1537.5958,1716.4949,1624.2429,1625.1799,22.566244,338.85702896118164,1,"COPDEM30",465
"RGI2000-v7.0-G-01-04169","01","01-02","G207017E61905N",395291,624,"2010-09-12T00:00:00",-152.98293370551377,61.9053225,5,0.207621365279663,0,0,0,9,"",1,-152.98619824913357,61.90807927580837,1541.7284,1737.6715,1625.8962,1628.8112,22.584478,326.3003387451172,8,"COPDEM30",635
"RGI2000-v7.0-G-01-04170","01","01-02","G207101E61914N",395435,624,"2010-09-12T00:00:00",-152.89247067675288,61.920125,5,3.321202362144229,0,0,3,9,"Stoney Glacier",1,-152.87887481678425,61.93106762156099,912.48505,1619.6205,1221.5424,1245.6155,17.943209,20.447983,1,"COPDEM30",3492
